payment_id,installment_id,order_id,user_id,merchant_id,payment_date,amount,payment_channel,status
pay_0001225,inst_0001265,order_000747,user_00241,merchant_0108,2026-02-18,1173.0,card,failed
pay_0001226,inst_0001266,order_000747,user_00241,merchant_0108,2026-03-20,1173.0,wallet,failed
pay_0001227,inst_0001267,order_000748,user_00242,merchant_0114,2026-04-02,327.33,card,success
pay_0001228,inst_0001268,order_000748,user_00242,merchant_0114,2026-04-12,327.33,card,success
pay_0001229,inst_0001269,order_000748,user_00242,merchant_0114,2026-05-19,327.33,card,failed
pay_0001230,inst_0001270,order_000749,user_00242,merchant_0050,2026-03-08,297.33,wallet,success
pay_0001231,inst_0001272,order_000749,user_00242,merchant_0050,2026-05-08,297.33,wallet,failed
pay_0001232,inst_0001273,order_000750,user_00243,merchant_0113,2026-01-20,247.0,card,success
pay_0001233,inst_0001274,order_000750,user_00243,merchant_0113,2026-01-28,247.0,card,success
pay_0001234,inst_0001275,order_000750,user_00243,merchant_0113,2026-03-19,247.0,wallet,success
pay_0001235,inst_0001276,order_000755,user_00244,merchant_0069,2025-12-18,269.33,card,failed
pay_0001236,inst_0001277,order_000755,user_00244,merchant_0069,2026-01-16,269.33,card,failed
pay_0001237,inst_0001278,order_000755,user_00244,merchant_0069,2026-02-17,269.33,card,failed
pay_0001238,inst_0001279,order_000756,user_00244,merchant_0047,2025-11-06,1184.0,card,success
pay_0001239,inst_0001280,order_000756,user_00244,merchant_0047,2025-12-14,1184.0,wallet,success
pay_0001240,inst_0001281,order_000756,user_00244,merchant_0047,2026-01-05,1184.0,card,success
pay_0001241,inst_0001282,order_000757,user_00244,merchant_0051,2025-12-03,993.0,card,success
pay_0001242,inst_0001283,order_000757,user_00244,merchant_0051,2026-01-03,993.0,wallet,success
pay_0001243,inst_0001284,order_000757,user_00244,merchant_0051,2026-01-31,993.0,wallet,success
pay_0001244,inst_0001285,order_000760,user_00245,merchant_0007,2025-11-21,714.33,wallet,success
pay_0001245,inst_0001286,order_000760,user_00245,merchant_0007,2025-12-20,714.33,wallet,success
pay_0001246,inst_0001287,order_000760,user_00245,merchant_0007,2026-01-20,714.33,wallet,success
pay_0001247,inst_0001288,order_000761,user_00245,merchant_0090,2025-11-22,1235.0,wallet,success
pay_0001248,inst_0001289,order_000761,user_00245,merchant_0090,2025-12-22,1235.0,wallet,success
pay_0001249,inst_0001290,order_000761,user_00245,merchant_0090,2026-01-23,1235.0,card,success
pay_0001250,inst_0001291,order_000762,user_00245,merchant_0023,2025-10-22,1053.67,wallet,success
pay_0001251,inst_0001292,order_000762,user_00245,merchant_0023,2025-11-22,1053.67,wallet,success
pay_0001252,inst_0001293,order_000762,user_00245,merchant_0023,2026-01-04,1053.67,card,success
pay_0001253,inst_0001294,order_000763,user_00246,merchant_0040,2026-02-08,985.33,card,failed
pay_0001254,inst_0001296,order_000763,user_00246,merchant_0040,2026-04-08,985.33,wallet,success
pay_0001255,inst_0001297,order_000764,user_00246,merchant_0003,2026-01-13,446.0,card,success
pay_0001256,inst_0001299,order_000764,user_00246,merchant_0003,2026-03-14,446.0,card,success
pay_0001257,inst_0001300,order_000765,user_00246,merchant_0023,2025-12-29,1206.33,card,success
pay_0001258,inst_0001301,order_000765,user_00246,merchant_0023,2026-02-14,1206.33,wallet,success
pay_0001259,inst_0001302,order_000765,user_00246,merchant_0023,2026-02-26,1206.33,wallet,success
pay_0001260,inst_0001303,order_000766,user_00247,merchant_0109,2026-02-13,357.0,card,success
pay_0001261,inst_0001304,order_000766,user_00247,merchant_0109,2026-03-15,357.0,card,success
pay_0001262,inst_0001305,order_000766,user_00247,merchant_0109,2026-04-14,357.0,card,failed
pay_0001263,inst_0001306,order_000767,user_00248,merchant_0045,2025-12-29,996.67,wallet,success
pay_0001264,inst_0001307,order_000767,user_00248,merchant_0045,2026-01-30,996.67,wallet,success
pay_0001265,inst_0001308,order_000767,user_00248,merchant_0045,2026-03-01,996.67,card,failed
pay_0001266,inst_0001309,order_000768,user_00248,merchant_0017,2026-02-16,310.0,card,success
pay_0001267,inst_0001311,order_000768,user_00248,merchant_0017,2026-04-16,310.0,wallet,success
pay_0001268,inst_0001312,order_000771,user_00249,merchant_0101,2026-01-17,414.67,wallet,success
pay_0001269,inst_0001313,order_000771,user_00249,merchant_0101,2026-02-20,414.67,wallet,success
pay_0001270,inst_0001314,order_000771,user_00249,merchant_0101,2026-04-01,414.67,wallet,success
pay_0001271,inst_0001315,order_000773,user_00250,merchant_0063,2026-02-07,506.33,wallet,success
pay_0001272,inst_0001316,order_000773,user_00250,merchant_0063,2026-03-22,506.33,wallet,success
pay_0001273,inst_0001317,order_000773,user_00250,merchant_0063,2026-04-10,506.33,wallet,success
pay_0001274,inst_0001318,order_000774,user_00250,merchant_0084,2025-12-12,981.33,wallet,success
pay_0001275,inst_0001319,order_000774,user_00250,merchant_0084,2026-01-10,981.33,card,failed
pay_0001276,inst_0001320,order_000774,user_00250,merchant_0084,2026-02-10,981.33,card,success
pay_0001277,inst_0001321,order_000775,user_00250,merchant_0025,2025-12-11,556.0,wallet,failed
pay_0001278,inst_0001322,order_000775,user_00250,merchant_0025,2026-01-10,556.0,card,success
pay_0001279,inst_0001323,order_000775,user_00250,merchant_0025,2026-02-08,556.0,card,failed
pay_0001280,inst_0001324,order_000776,user_00250,merchant_0086,2026-01-01,834.67,card,success
pay_0001281,inst_0001325,order_000776,user_00250,merchant_0086,2026-02-02,834.67,card,success
pay_0001282,inst_0001326,order_000776,user_00250,merchant_0086,2026-03-25,834.67,wallet,success
pay_0001283,inst_0001327,order_000778,user_00251,merchant_0022,2026-01-12,914.33,wallet,success
pay_0001284,inst_0001328,order_000778,user_00251,merchant_0022,2026-02-05,914.33,wallet,success
pay_0001285,inst_0001329,order_000778,user_00251,merchant_0022,2026-03-07,914.33,card,success
pay_0001286,inst_0001330,order_000779,user_00252,merchant_0118,2026-01-10,102.0,card,success
pay_0001287,inst_0001331,order_000779,user_00252,merchant_0118,2026-01-31,102.0,card,success
pay_0001288,inst_0001332,order_000779,user_00252,merchant_0118,2026-03-02,102.0,card,success
pay_0001289,inst_0001333,order_000780,user_00252,merchant_0031,2025-12-13,1206.0,wallet,success
pay_0001290,inst_0001334,order_000780,user_00252,merchant_0031,2025-12-27,1206.0,wallet,success
pay_0001291,inst_0001335,order_000780,user_00252,merchant_0031,2026-01-26,1206.0,wallet,success
pay_0001292,inst_0001336,order_000781,user_00252,merchant_0047,2026-01-16,1251.67,card,success
pay_0001293,inst_0001337,order_000781,user_00252,merchant_0047,2026-03-03,1251.67,card,success
pay_0001294,inst_0001338,order_000781,user_00252,merchant_0047,2026-04-08,1251.67,wallet,success
pay_0001295,inst_0001339,order_000782,user_00252,merchant_0110,2025-12-02,373.67,card,success
pay_0001296,inst_0001340,order_000782,user_00252,merchant_0110,2026-01-02,373.67,card,success
pay_0001297,inst_0001341,order_000782,user_00252,merchant_0110,2026-01-31,373.67,wallet,success
pay_0001298,inst_0001342,order_000783,user_00253,merchant_0094,2025-12-09,1298.67,wallet,success
pay_0001299,inst_0001343,order_000783,user_00253,merchant_0094,2026-01-29,1298.67,card,success
pay_0001300,inst_0001344,order_000783,user_00253,merchant_0094,2026-02-22,1298.67,card,success
pay_0001301,inst_0001345,order_000785,user_00253,merchant_0006,2025-12-09,512.0,card,success
pay_0001302,inst_0001346,order_000785,user_00253,merchant_0006,2026-01-08,512.0,card,success
pay_0001303,inst_0001347,order_000785,user_00253,merchant_0006,2026-02-28,512.0,card,success
pay_0001304,inst_0001348,order_000786,user_00254,merchant_0031,2025-11-20,1076.67,card,success
pay_0001305,inst_0001349,order_000786,user_00254,merchant_0031,2026-01-02,1076.67,wallet,success
pay_0001306,inst_0001350,order_000786,user_00254,merchant_0031,2026-02-07,1076.67,wallet,success
pay_0001307,inst_0001351,order_000787,user_00254,merchant_0089,2026-01-29,803.0,card,success
pay_0001308,inst_0001354,order_000788,user_00255,merchant_0047,2025-12-24,1070.33,wallet,success
pay_0001309,inst_0001355,order_000788,user_00255,merchant_0047,2026-01-23,1070.33,wallet,success
pay_0001310,inst_0001356,order_000788,user_00255,merchant_0047,2026-02-21,1070.33,card,success
pay_0001311,inst_0001357,order_000789,user_00255,merchant_0095,2026-01-19,1015.33,wallet,success
pay_0001312,inst_0001358,order_000789,user_00255,merchant_0095,2026-02-18,1015.33,wallet,success
pay_0001313,inst_0001359,order_000789,user_00255,merchant_0095,2026-03-21,1015.33,card,success
pay_0001314,inst_0001360,order_000790,user_00256,merchant_0102,2025-12-27,599.0,card,success
pay_0001315,inst_0001361,order_000790,user_00256,merchant_0102,2026-01-26,599.0,wallet,success
pay_0001316,inst_0001362,order_000790,user_00256,merchant_0102,2026-02-25,599.0,card,success
pay_0001317,inst_0001363,order_000791,user_00256,merchant_0053,2025-12-03,604.0,card,success
pay_0001318,inst_0001364,order_000791,user_00256,merchant_0053,2026-01-04,604.0,wallet,success
pay_0001319,inst_0001365,order_000791,user_00256,merchant_0053,2026-02-01,604.0,card,success
pay_0001320,inst_0001366,order_000793,user_00256,merchant_0040,2026-02-06,1177.67,card,success
pay_0001321,inst_0001367,order_000793,user_00256,merchant_0040,2026-04-02,1177.67,card,success
pay_0001322,inst_0001368,order_000793,user_00256,merchant_0040,2026-04-24,1177.67,wallet,success
pay_0001323,inst_0001369,order_000794,user_00256,merchant_0065,2026-01-20,321.67,wallet,success
pay_0001324,inst_0001370,order_000794,user_00256,merchant_0065,2026-02-19,321.67,card,success
pay_0001325,inst_0001371,order_000794,user_00256,merchant_0065,2026-03-19,321.67,card,success
pay_0001326,inst_0001372,order_000795,user_00257,merchant_0082,2026-01-11,494.33,card,success
pay_0001327,inst_0001373,order_000795,user_00257,merchant_0082,2026-02-22,494.33,card,success
pay_0001328,inst_0001374,order_000795,user_00257,merchant_0082,2026-03-12,494.33,card,success
pay_0001329,inst_0001375,order_000796,user_00258,merchant_0100,2025-12-09,1201.0,wallet,success
pay_0001330,inst_0001376,order_000796,user_00258,merchant_0100,2026-01-09,1201.0,card,success
pay_0001331,inst_0001377,order_000796,user_00258,merchant_0100,2026-02-07,1201.0,card,success
pay_0001332,inst_0001378,order_000797,user_00258,merchant_0065,2026-01-11,131.33,wallet,success
pay_0001333,inst_0001379,order_000797,user_00258,merchant_0065,2026-02-13,131.33,card,failed
pay_0001334,inst_0001380,order_000797,user_00258,merchant_0065,2026-03-01,131.33,wallet,success
pay_0001335,inst_0001381,order_000799,user_00258,merchant_0020,2025-11-16,1188.0,wallet,failed
pay_0001336,inst_0001382,order_000799,user_00258,merchant_0020,2025-12-17,1188.0,wallet,success
pay_0001337,inst_0001383,order_000799,user_00258,merchant_0020,2026-01-17,1188.0,card,success
pay_0001338,inst_0001384,order_000800,user_00258,merchant_0085,2026-01-24,888.0,card,failed
pay_0001339,inst_0001385,order_000800,user_00258,merchant_0085,2026-02-23,888.0,wallet,success
pay_0001340,inst_0001386,order_000800,user_00258,merchant_0085,2026-03-06,888.0,card,failed
pay_0001341,inst_0001387,order_000801,user_00259,merchant_0067,2025-11-16,470.0,card,success
pay_0001342,inst_0001388,order_000801,user_00259,merchant_0067,2025-12-16,470.0,wallet,success
pay_0001343,inst_0001389,order_000801,user_00259,merchant_0067,2026-01-13,470.0,wallet,success
pay_0001344,inst_0001390,order_000802,user_00260,merchant_0103,2026-01-17,908.33,card,success
pay_0001345,inst_0001391,order_000802,user_00260,merchant_0103,2026-02-26,908.33,card,success
pay_0001346,inst_0001392,order_000802,user_00260,merchant_0103,2026-04-06,908.33,card,success
pay_0001347,inst_0001393,order_000804,user_00260,merchant_0104,2025-11-09,799.33,card,success
pay_0001348,inst_0001394,order_000804,user_00260,merchant_0104,2025-12-07,799.33,card,success
pay_0001349,inst_0001395,order_000804,user_00260,merchant_0104,2026-01-06,799.33,card,success
pay_0001350,inst_0001396,order_000806,user_00261,merchant_0119,2025-11-29,622.67,card,success
pay_0001351,inst_0001397,order_000806,user_00261,merchant_0119,2025-12-29,622.67,card,success
pay_0001352,inst_0001398,order_000806,user_00261,merchant_0119,2026-01-28,622.67,wallet,success
pay_0001353,inst_0001399,order_000807,user_00261,merchant_0058,2026-02-27,258.0,card,success
pay_0001354,inst_0001400,order_000807,user_00261,merchant_0058,2026-03-28,258.0,card,success
pay_0001355,inst_0001401,order_000807,user_00261,merchant_0058,2026-04-27,258.0,wallet,success
pay_0001356,inst_0001402,order_000808,user_00262,merchant_0028,2026-03-19,788.0,wallet,success
pay_0001357,inst_0001403,order_000808,user_00262,merchant_0028,2026-04-09,788.0,card,success
pay_0001358,inst_0001404,order_000808,user_00262,merchant_0028,2026-05-25,788.0,wallet,success
pay_0001359,inst_0001405,order_000810,user_00263,merchant_0101,2026-02-19,1232.0,wallet,success
pay_0001360,inst_0001406,order_000810,user_00263,merchant_0101,2026-03-04,1232.0,card,success
pay_0001361,inst_0001407,order_000810,user_00263,merchant_0101,2026-04-03,1232.0,wallet,success
pay_0001362,inst_0001408,order_000811,user_00264,merchant_0013,2026-01-29,557.33,wallet,success
pay_0001363,inst_0001409,order_000811,user_00264,merchant_0013,2026-02-27,557.33,wallet,success
pay_0001364,inst_0001411,order_000812,user_00264,merchant_0024,2026-03-12,1109.0,wallet,success
pay_0001365,inst_0001412,order_000812,user_00264,merchant_0024,2026-04-12,1109.0,card,success
pay_0001366,inst_0001413,order_000812,user_00264,merchant_0024,2026-05-27,1109.0,card,success
pay_0001367,inst_0001414,order_000813,user_00265,merchant_0119,2025-11-29,763.67,card,failed
pay_0001368,inst_0001415,order_000813,user_00265,merchant_0119,2025-12-27,763.67,wallet,success
pay_0001369,inst_0001416,order_000813,user_00265,merchant_0119,2026-01-28,763.67,wallet,failed
pay_0001370,inst_0001417,order_000816,user_00265,merchant_0005,2025-12-14,410.33,wallet,success
pay_0001371,inst_0001419,order_000816,user_00265,merchant_0005,2026-02-13,410.33,card,success
pay_0001372,inst_0001420,order_000817,user_00265,merchant_0100,2026-01-22,798.0,card,success
pay_0001373,inst_0001421,order_000817,user_00265,merchant_0100,2026-02-23,798.0,wallet,failed
pay_0001374,inst_0001422,order_000817,user_00265,merchant_0100,2026-03-29,798.0,card,success
pay_0001375,inst_0001423,order_000819,user_00266,merchant_0063,2025-12-27,1311.67,wallet,success
pay_0001376,inst_0001424,order_000819,user_00266,merchant_0063,2026-01-27,1311.67,wallet,success
pay_0001377,inst_0001425,order_000819,user_00266,merchant_0063,2026-02-27,1311.67,wallet,failed
pay_0001378,inst_0001426,order_000820,user_00266,merchant_0044,2025-12-10,693.67,card,success
pay_0001379,inst_0001427,order_000820,user_00266,merchant_0044,2026-01-10,693.67,card,success
pay_0001380,inst_0001428,order_000820,user_00266,merchant_0044,2026-02-09,693.67,card,success
pay_0001381,inst_0001429,order_000821,user_00266,merchant_0043,2026-01-08,1251.0,card,success
pay_0001382,inst_0001430,order_000821,user_00266,merchant_0043,2026-02-09,1251.0,wallet,success
pay_0001383,inst_0001431,order_000821,user_00266,merchant_0043,2026-03-27,1251.0,wallet,success
pay_0001384,inst_0001432,order_000822,user_00267,merchant_0093,2025-12-11,782.0,wallet,success
pay_0001385,inst_0001433,order_000822,user_00267,merchant_0093,2026-01-08,782.0,wallet,success
pay_0001386,inst_0001434,order_000822,user_00267,merchant_0093,2026-03-01,782.0,wallet,success
pay_0001387,inst_0001435,order_000823,user_00267,merchant_0058,2025-12-23,1010.33,wallet,success
pay_0001388,inst_0001436,order_000823,user_00267,merchant_0058,2026-01-20,1010.33,wallet,success
pay_0001389,inst_0001437,order_000823,user_00267,merchant_0058,2026-03-14,1010.33,wallet,success
pay_0001390,inst_0001438,order_000824,user_00268,merchant_0053,2025-11-18,835.0,card,success
pay_0001391,inst_0001439,order_000824,user_00268,merchant_0053,2025-12-18,835.0,wallet,success
pay_0001392,inst_0001440,order_000824,user_00268,merchant_0053,2026-02-07,835.0,wallet,success
pay_0001393,inst_0001441,order_000825,user_00268,merchant_0033,2025-12-28,1061.67,card,failed
pay_0001394,inst_0001443,order_000825,user_00268,merchant_0033,2026-02-26,1061.67,card,success
pay_0001395,inst_0001444,order_000831,user_00270,merchant_0113,2026-02-15,368.0,card,success
pay_0001396,inst_0001445,order_000831,user_00270,merchant_0113,2026-03-19,368.0,card,success
pay_0001397,inst_0001446,order_000831,user_00270,merchant_0113,2026-04-16,368.0,wallet,success
pay_0001398,inst_0001447,order_000833,user_00270,merchant_0090,2025-12-09,468.33,wallet,success
pay_0001399,inst_0001448,order_000833,user_00270,merchant_0090,2026-01-08,468.33,wallet,success
pay_0001400,inst_0001449,order_000833,user_00270,merchant_0090,2026-02-09,468.33,wallet,success
pay_0001401,inst_0001450,order_000835,user_00271,merchant_0053,2025-12-26,1279.67,card,success
pay_0001402,inst_0001451,order_000835,user_00271,merchant_0053,2026-01-26,1279.67,card,success
pay_0001403,inst_0001452,order_000835,user_00271,merchant_0053,2026-02-25,1279.67,wallet,success
pay_0001404,inst_0001453,order_000836,user_00271,merchant_0042,2025-12-11,377.33,card,success
