installment_id,order_id,user_id,merchant_id,installment_number,due_date,paid_date,status,late_days
inst_0001194,order_000712,user_00230,merchant_0046,3,2026-04-12,,unpaid,
inst_0001195,order_000713,user_00230,merchant_0105,1,2026-01-11,2026-01-10,paid,0.0
inst_0001196,order_000713,user_00230,merchant_0105,2,2026-02-10,2026-02-09,paid,0.0
inst_0001197,order_000713,user_00230,merchant_0105,3,2026-03-12,2026-03-12,paid,0.0
inst_0001198,order_000714,user_00230,merchant_0024,1,2026-04-02,2026-03-31,paid,0.0
inst_0001199,order_000714,user_00230,merchant_0024,2,2026-05-02,2026-04-30,paid,0.0
inst_0001200,order_000714,user_00230,merchant_0024,3,2026-06-01,2026-06-01,paid,0.0
inst_0001201,order_000715,user_00231,merchant_0088,1,2025-12-01,2025-11-29,paid,0.0
inst_0001202,order_000715,user_00231,merchant_0088,2,2025-12-31,2025-12-31,paid,0.0
inst_0001203,order_000715,user_00231,merchant_0088,3,2026-01-30,2026-02-23,late,24.0
inst_0001204,order_000716,user_00232,merchant_0039,1,2026-03-28,2026-04-11,late,14.0
inst_0001205,order_000716,user_00232,merchant_0039,2,2026-04-27,2026-05-01,late,4.0
inst_0001206,order_000716,user_00232,merchant_0039,3,2026-05-27,2026-06-06,late,10.0
inst_0001207,order_000717,user_00232,merchant_0002,1,2026-03-08,2026-03-07,paid,0.0
inst_0001208,order_000717,user_00232,merchant_0002,2,2026-04-07,2026-04-06,paid,0.0
inst_0001209,order_000717,user_00232,merchant_0002,3,2026-05-07,2026-05-06,paid,0.0
inst_0001210,order_000718,user_00232,merchant_0081,1,2026-03-01,2026-03-01,paid,0.0
inst_0001211,order_000718,user_00232,merchant_0081,2,2026-03-31,2026-03-31,paid,0.0
inst_0001212,order_000718,user_00232,merchant_0081,3,2026-04-30,2026-05-10,late,10.0
inst_0001213,order_000719,user_00232,merchant_0017,1,2026-03-21,2026-03-20,paid,0.0
inst_0001214,order_000719,user_00232,merchant_0017,2,2026-04-20,2026-04-19,paid,0.0
inst_0001215,order_000719,user_00232,merchant_0017,3,2026-05-20,2026-05-19,paid,0.0
inst_0001216,order_000720,user_00233,merchant_0069,1,2026-01-18,2026-02-12,late,25.0
inst_0001217,order_000720,user_00233,merchant_0069,2,2026-02-17,,unpaid,
inst_0001218,order_000720,user_00233,merchant_0069,3,2026-03-19,2026-03-18,paid,0.0
inst_0001219,order_000723,user_00233,merchant_0066,1,2025-12-03,2025-12-12,late,9.0
inst_0001220,order_000723,user_00233,merchant_0066,2,2026-01-02,2025-12-31,paid,0.0
inst_0001221,order_000723,user_00233,merchant_0066,3,2026-02-01,2026-02-14,late,13.0
inst_0001222,order_000724,user_00234,merchant_0006,1,2026-03-06,2026-03-05,paid,0.0
inst_0001223,order_000724,user_00234,merchant_0006,2,2026-04-05,2026-04-03,paid,0.0
inst_0001224,order_000724,user_00234,merchant_0006,3,2026-05-05,2026-05-05,paid,0.0
inst_0001225,order_000725,user_00234,merchant_0029,1,2026-01-22,2026-01-21,paid,0.0
inst_0001226,order_000725,user_00234,merchant_0029,2,2026-02-21,2026-02-19,paid,0.0
inst_0001227,order_000725,user_00234,merchant_0029,3,2026-03-23,2026-03-21,paid,0.0
inst_0001228,order_000726,user_00234,merchant_0070,1,2026-01-12,2026-01-10,paid,0.0
inst_0001229,order_000726,user_00234,merchant_0070,2,2026-02-11,2026-02-09,paid,0.0
inst_0001230,order_000726,user_00234,merchant_0070,3,2026-03-13,2026-03-11,paid,0.0
inst_0001231,order_000727,user_00235,merchant_0105,1,2026-03-22,2026-03-20,paid,0.0
inst_0001232,order_000727,user_00235,merchant_0105,2,2026-04-21,2026-04-20,paid,0.0
inst_0001233,order_000727,user_00235,merchant_0105,3,2026-05-21,2026-05-21,paid,0.0
inst_0001234,order_000728,user_00235,merchant_0100,1,2026-04-04,2026-04-02,paid,0.0
inst_0001235,order_000728,user_00235,merchant_0100,2,2026-05-04,2026-05-02,paid,0.0
inst_0001236,order_000728,user_00235,merchant_0100,3,2026-06-03,2026-06-02,paid,0.0
inst_0001237,order_000731,user_00236,merchant_0034,1,2026-01-01,,unpaid,
inst_0001238,order_000731,user_00236,merchant_0034,2,2026-01-31,2026-01-30,paid,0.0
inst_0001239,order_000731,user_00236,merchant_0034,3,2026-03-02,2026-03-18,late,16.0
inst_0001240,order_000734,user_00236,merchant_0011,1,2025-12-15,2025-12-15,paid,0.0
inst_0001241,order_000734,user_00236,merchant_0011,2,2026-01-14,2026-01-12,paid,0.0
inst_0001242,order_000734,user_00236,merchant_0011,3,2026-02-13,2026-02-18,late,5.0
inst_0001243,order_000735,user_00237,merchant_0012,1,2026-01-04,2026-01-02,paid,0.0
inst_0001244,order_000735,user_00237,merchant_0012,2,2026-02-03,2026-02-03,paid,0.0
inst_0001245,order_000735,user_00237,merchant_0012,3,2026-03-05,2026-03-04,paid,0.0
inst_0001246,order_000737,user_00237,merchant_0069,1,2026-01-22,2026-01-21,paid,0.0
inst_0001247,order_000737,user_00237,merchant_0069,2,2026-02-21,2026-02-21,paid,0.0
inst_0001248,order_000737,user_00237,merchant_0069,3,2026-03-23,,unpaid,
inst_0001249,order_000738,user_00237,merchant_0085,1,2026-01-02,2026-01-01,paid,0.0
inst_0001250,order_000738,user_00237,merchant_0085,2,2026-02-01,2026-02-13,late,12.0
inst_0001251,order_000738,user_00237,merchant_0085,3,2026-03-03,2026-03-01,paid,0.0
inst_0001252,order_000741,user_00238,merchant_0019,1,2026-02-05,2026-02-12,late,7.0
inst_0001253,order_000741,user_00238,merchant_0019,2,2026-03-07,2026-03-06,paid,0.0
inst_0001254,order_000741,user_00238,merchant_0019,3,2026-04-06,2026-04-05,paid,0.0
inst_0001255,order_000743,user_00239,merchant_0104,1,2026-01-13,2026-01-12,paid,0.0
inst_0001256,order_000743,user_00239,merchant_0104,2,2026-02-12,2026-02-10,paid,0.0
inst_0001257,order_000743,user_00239,merchant_0104,3,2026-03-14,2026-03-12,paid,0.0
inst_0001258,order_000745,user_00239,merchant_0041,1,2026-02-22,,unpaid,
inst_0001259,order_000745,user_00239,merchant_0041,2,2026-03-24,2026-03-24,paid,0.0
inst_0001260,order_000745,user_00239,merchant_0041,3,2026-04-23,2026-05-10,late,17.0
inst_0001261,order_000746,user_00240,merchant_0059,1,2025-12-19,2025-12-17,paid,0.0
inst_0001262,order_000746,user_00240,merchant_0059,2,2026-01-18,2026-01-17,paid,0.0
inst_0001263,order_000746,user_00240,merchant_0059,3,2026-02-17,2026-02-17,paid,0.0
inst_0001264,order_000747,user_00241,merchant_0108,1,2026-01-19,2026-02-06,late,18.0
inst_0001265,order_000747,user_00241,merchant_0108,2,2026-02-18,,unpaid,
inst_0001266,order_000747,user_00241,merchant_0108,3,2026-03-20,,unpaid,
inst_0001267,order_000748,user_00242,merchant_0114,1,2026-03-15,2026-04-02,late,18.0
inst_0001268,order_000748,user_00242,merchant_0114,2,2026-04-14,2026-04-12,paid,0.0
inst_0001269,order_000748,user_00242,merchant_0114,3,2026-05-14,2026-05-19,late,5.0
inst_0001270,order_000749,user_00242,merchant_0050,1,2026-03-09,2026-03-08,paid,0.0
inst_0001271,order_000749,user_00242,merchant_0050,2,2026-04-08,,unpaid,
inst_0001272,order_000749,user_00242,merchant_0050,3,2026-05-08,,unpaid,
inst_0001273,order_000750,user_00243,merchant_0113,1,2025-12-31,2026-01-20,late,20.0
inst_0001274,order_000750,user_00243,merchant_0113,2,2026-01-30,2026-01-28,paid,0.0
inst_0001275,order_000750,user_00243,merchant_0113,3,2026-03-01,2026-03-19,late,18.0
inst_0001276,order_000755,user_00244,merchant_0069,1,2025-12-19,2025-12-18,paid,0.0
inst_0001277,order_000755,user_00244,merchant_0069,2,2026-01-18,2026-01-16,paid,0.0
inst_0001278,order_000755,user_00244,merchant_0069,3,2026-02-17,,unpaid,
inst_0001279,order_000756,user_00244,merchant_0047,1,2025-11-08,2025-11-06,paid,0.0
inst_0001280,order_000756,user_00244,merchant_0047,2,2025-12-08,2025-12-14,late,6.0
inst_0001281,order_000756,user_00244,merchant_0047,3,2026-01-07,2026-01-05,paid,0.0
inst_0001282,order_000757,user_00244,merchant_0051,1,2025-12-04,2025-12-03,paid,0.0
inst_0001283,order_000757,user_00244,merchant_0051,2,2026-01-03,2026-01-03,paid,0.0
inst_0001284,order_000757,user_00244,merchant_0051,3,2026-02-02,2026-01-31,paid,0.0
inst_0001285,order_000760,user_00245,merchant_0007,1,2025-11-21,2025-11-21,paid,0.0
inst_0001286,order_000760,user_00245,merchant_0007,2,2025-12-21,2025-12-20,paid,0.0
inst_0001287,order_000760,user_00245,merchant_0007,3,2026-01-20,2026-01-20,paid,0.0
inst_0001288,order_000761,user_00245,merchant_0090,1,2025-11-24,2025-11-22,paid,0.0
inst_0001289,order_000761,user_00245,merchant_0090,2,2025-12-24,2025-12-22,paid,0.0
inst_0001290,order_000761,user_00245,merchant_0090,3,2026-01-23,2026-01-23,paid,0.0
inst_0001291,order_000762,user_00245,merchant_0023,1,2025-10-24,2025-10-22,paid,0.0
inst_0001292,order_000762,user_00245,merchant_0023,2,2025-11-23,2025-11-22,paid,0.0
inst_0001293,order_000762,user_00245,merchant_0023,3,2025-12-23,2026-01-04,late,12.0
inst_0001294,order_000763,user_00246,merchant_0040,1,2026-02-08,,unpaid,
inst_0001295,order_000763,user_00246,merchant_0040,2,2026-03-10,,unpaid,
inst_0001296,order_000763,user_00246,merchant_0040,3,2026-04-09,2026-04-08,paid,0.0
inst_0001297,order_000764,user_00246,merchant_0003,1,2026-01-13,2026-01-13,paid,0.0
inst_0001298,order_000764,user_00246,merchant_0003,2,2026-02-12,,unpaid,
inst_0001299,order_000764,user_00246,merchant_0003,3,2026-03-14,2026-03-14,paid,0.0
inst_0001300,order_000765,user_00246,merchant_0023,1,2025-12-29,2025-12-29,paid,0.0
inst_0001301,order_000765,user_00246,merchant_0023,2,2026-01-28,2026-02-14,late,17.0
inst_0001302,order_000765,user_00246,merchant_0023,3,2026-02-27,2026-02-26,paid,0.0
inst_0001303,order_000766,user_00247,merchant_0109,1,2026-02-13,2026-02-13,paid,0.0
inst_0001304,order_000766,user_00247,merchant_0109,2,2026-03-15,2026-03-15,paid,0.0
inst_0001305,order_000766,user_00247,merchant_0109,3,2026-04-14,,unpaid,
inst_0001306,order_000767,user_00248,merchant_0045,1,2025-12-31,2025-12-29,paid,0.0
inst_0001307,order_000767,user_00248,merchant_0045,2,2026-01-30,2026-01-30,paid,0.0
inst_0001308,order_000767,user_00248,merchant_0045,3,2026-03-01,,unpaid,
inst_0001309,order_000768,user_00248,merchant_0017,1,2026-02-17,2026-02-16,paid,0.0
inst_0001310,order_000768,user_00248,merchant_0017,2,2026-03-19,,unpaid,
inst_0001311,order_000768,user_00248,merchant_0017,3,2026-04-18,2026-04-16,paid,0.0
inst_0001312,order_000771,user_00249,merchant_0101,1,2026-01-17,2026-01-17,paid,0.0
inst_0001313,order_000771,user_00249,merchant_0101,2,2026-02-16,2026-02-20,late,4.0
inst_0001314,order_000771,user_00249,merchant_0101,3,2026-03-18,2026-04-01,late,14.0
inst_0001315,order_000773,user_00250,merchant_0063,1,2026-02-09,2026-02-07,paid,0.0
inst_0001316,order_000773,user_00250,merchant_0063,2,2026-03-11,2026-03-22,late,11.0
inst_0001317,order_000773,user_00250,merchant_0063,3,2026-04-10,2026-04-10,paid,0.0
inst_0001318,order_000774,user_00250,merchant_0084,1,2025-12-12,2025-12-12,paid,0.0
inst_0001319,order_000774,user_00250,merchant_0084,2,2026-01-11,2026-01-10,paid,0.0
inst_0001320,order_000774,user_00250,merchant_0084,3,2026-02-10,2026-02-10,paid,0.0
inst_0001321,order_000775,user_00250,merchant_0025,1,2025-12-11,,unpaid,
inst_0001322,order_000775,user_00250,merchant_0025,2,2026-01-10,2026-01-10,paid,0.0
inst_0001323,order_000775,user_00250,merchant_0025,3,2026-02-09,2026-02-08,paid,0.0
inst_0001324,order_000776,user_00250,merchant_0086,1,2026-01-03,2026-01-01,paid,0.0
inst_0001325,order_000776,user_00250,merchant_0086,2,2026-02-02,2026-02-02,paid,0.0
inst_0001326,order_000776,user_00250,merchant_0086,3,2026-03-04,2026-03-25,late,21.0
inst_0001327,order_000778,user_00251,merchant_0022,1,2026-01-06,2026-01-12,late,6.0
inst_0001328,order_000778,user_00251,merchant_0022,2,2026-02-05,2026-02-05,paid,0.0
inst_0001329,order_000778,user_00251,merchant_0022,3,2026-03-07,2026-03-07,paid,0.0
inst_0001330,order_000779,user_00252,merchant_0118,1,2026-01-01,2026-01-10,late,9.0
inst_0001331,order_000779,user_00252,merchant_0118,2,2026-01-31,2026-01-31,paid,0.0
inst_0001332,order_000779,user_00252,merchant_0118,3,2026-03-02,2026-03-02,paid,0.0
inst_0001333,order_000780,user_00252,merchant_0031,1,2025-11-28,2025-12-13,late,15.0
inst_0001334,order_000780,user_00252,merchant_0031,2,2025-12-28,2025-12-27,paid,0.0
inst_0001335,order_000780,user_00252,merchant_0031,3,2026-01-27,2026-01-26,paid,0.0
inst_0001336,order_000781,user_00252,merchant_0047,1,2026-01-18,2026-01-16,paid,0.0
inst_0001337,order_000781,user_00252,merchant_0047,2,2026-02-17,2026-03-03,late,14.0
inst_0001338,order_000781,user_00252,merchant_0047,3,2026-03-19,2026-04-08,late,20.0
inst_0001339,order_000782,user_00252,merchant_0110,1,2025-12-04,2025-12-02,paid,0.0
inst_0001340,order_000782,user_00252,merchant_0110,2,2026-01-03,2026-01-02,paid,0.0
inst_0001341,order_000782,user_00252,merchant_0110,3,2026-02-02,2026-01-31,paid,0.0
inst_0001342,order_000783,user_00253,merchant_0094,1,2025-12-10,2025-12-09,paid,0.0
inst_0001343,order_000783,user_00253,merchant_0094,2,2026-01-09,2026-01-29,late,20.0
inst_0001344,order_000783,user_00253,merchant_0094,3,2026-02-08,2026-02-22,late,14.0
inst_0001345,order_000785,user_00253,merchant_0006,1,2025-12-11,2025-12-09,paid,0.0
inst_0001346,order_000785,user_00253,merchant_0006,2,2026-01-10,2026-01-08,paid,0.0
inst_0001347,order_000785,user_00253,merchant_0006,3,2026-02-09,2026-02-28,late,19.0
inst_0001348,order_000786,user_00254,merchant_0031,1,2025-11-22,2025-11-20,paid,0.0
inst_0001349,order_000786,user_00254,merchant_0031,2,2025-12-22,2026-01-02,late,11.0
inst_0001350,order_000786,user_00254,merchant_0031,3,2026-01-21,2026-02-07,late,17.0
inst_0001351,order_000787,user_00254,merchant_0089,1,2026-01-30,2026-01-29,paid,0.0
inst_0001352,order_000787,user_00254,merchant_0089,2,2026-03-01,,unpaid,
inst_0001353,order_000787,user_00254,merchant_0089,3,2026-03-31,,unpaid,
inst_0001354,order_000788,user_00255,merchant_0047,1,2025-12-24,2025-12-24,paid,0.0
inst_0001355,order_000788,user_00255,merchant_0047,2,2026-01-23,2026-01-23,paid,0.0
inst_0001356,order_000788,user_00255,merchant_0047,3,2026-02-22,2026-02-21,paid,0.0
inst_0001357,order_000789,user_00255,merchant_0095,1,2026-01-20,2026-01-19,paid,0.0
inst_0001358,order_000789,user_00255,merchant_0095,2,2026-02-19,2026-02-18,paid,0.0
inst_0001359,order_000789,user_00255,merchant_0095,3,2026-03-21,2026-03-21,paid,0.0
inst_0001360,order_000790,user_00256,merchant_0102,1,2025-12-27,2025-12-27,paid,0.0
inst_0001361,order_000790,user_00256,merchant_0102,2,2026-01-26,2026-01-26,paid,0.0
inst_0001362,order_000790,user_00256,merchant_0102,3,2026-02-25,2026-02-25,paid,0.0
inst_0001363,order_000791,user_00256,merchant_0053,1,2025-12-05,2025-12-03,paid,0.0
inst_0001364,order_000791,user_00256,merchant_0053,2,2026-01-04,2026-01-04,paid,0.0
inst_0001365,order_000791,user_00256,merchant_0053,3,2026-02-03,2026-02-01,paid,0.0
inst_0001366,order_000793,user_00256,merchant_0040,1,2026-02-06,2026-02-06,paid,0.0
inst_0001367,order_000793,user_00256,merchant_0040,2,2026-03-08,2026-04-02,late,25.0
inst_0001368,order_000793,user_00256,merchant_0040,3,2026-04-07,2026-04-24,late,17.0
inst_0001369,order_000794,user_00256,merchant_0065,1,2026-01-20,2026-01-20,paid,0.0
inst_0001370,order_000794,user_00256,merchant_0065,2,2026-02-19,2026-02-19,paid,0.0
inst_0001371,order_000794,user_00256,merchant_0065,3,2026-03-21,2026-03-19,paid,0.0
inst_0001372,order_000795,user_00257,merchant_0082,1,2026-01-11,2026-01-11,paid,0.0
inst_0001373,order_000795,user_00257,merchant_0082,2,2026-02-10,2026-02-22,late,12.0
inst_0001374,order_000795,user_00257,merchant_0082,3,2026-03-12,2026-03-12,paid,0.0
inst_0001375,order_000796,user_00258,merchant_0100,1,2025-12-11,2025-12-09,paid,0.0
inst_0001376,order_000796,user_00258,merchant_0100,2,2026-01-10,2026-01-09,paid,0.0
inst_0001377,order_000796,user_00258,merchant_0100,3,2026-02-09,2026-02-07,paid,0.0
inst_0001378,order_000797,user_00258,merchant_0065,1,2026-01-01,2026-01-11,late,10.0
inst_0001379,order_000797,user_00258,merchant_0065,2,2026-01-31,2026-02-13,late,13.0
inst_0001380,order_000797,user_00258,merchant_0065,3,2026-03-02,2026-03-01,paid,0.0
inst_0001381,order_000799,user_00258,merchant_0020,1,2025-11-18,2025-11-16,paid,0.0
inst_0001382,order_000799,user_00258,merchant_0020,2,2025-12-18,2025-12-17,paid,0.0
inst_0001383,order_000799,user_00258,merchant_0020,3,2026-01-17,2026-01-17,paid,0.0
inst_0001384,order_000800,user_00258,merchant_0085,1,2026-01-05,2026-01-24,late,19.0
inst_0001385,order_000800,user_00258,merchant_0085,2,2026-02-04,2026-02-23,late,19.0
inst_0001386,order_000800,user_00258,merchant_0085,3,2026-03-06,,unpaid,
inst_0001387,order_000801,user_00259,merchant_0067,1,2025-11-16,2025-11-16,paid,0.0
inst_0001388,order_000801,user_00259,merchant_0067,2,2025-12-16,2025-12-16,paid,0.0
inst_0001389,order_000801,user_00259,merchant_0067,3,2026-01-15,2026-01-13,paid,0.0
inst_0001390,order_000802,user_00260,merchant_0103,1,2026-01-18,2026-01-17,paid,0.0
inst_0001391,order_000802,user_00260,merchant_0103,2,2026-02-17,2026-02-26,late,9.0
inst_0001392,order_000802,user_00260,merchant_0103,3,2026-03-19,2026-04-06,late,18.0
inst_0001393,order_000804,user_00260,merchant_0104,1,2025-11-09,2025-11-09,paid,0.0
inst_0001394,order_000804,user_00260,merchant_0104,2,2025-12-09,2025-12-07,paid,0.0
inst_0001395,order_000804,user_00260,merchant_0104,3,2026-01-08,2026-01-06,paid,0.0
inst_0001396,order_000806,user_00261,merchant_0119,1,2025-12-01,2025-11-29,paid,0.0
inst_0001397,order_000806,user_00261,merchant_0119,2,2025-12-31,2025-12-29,paid,0.0
inst_0001398,order_000806,user_00261,merchant_0119,3,2026-01-30,2026-01-28,paid,0.0
inst_0001399,order_000807,user_00261,merchant_0058,1,2026-02-27,2026-02-27,paid,0.0
inst_0001400,order_000807,user_00261,merchant_0058,2,2026-03-29,2026-03-28,paid,0.0
inst_0001401,order_000807,user_00261,merchant_0058,3,2026-04-28,2026-04-27,paid,0.0
inst_0001402,order_000808,user_00262,merchant_0028,1,2026-03-10,2026-03-19,late,9.0
inst_0001403,order_000808,user_00262,merchant_0028,2,2026-04-09,2026-04-09,paid,0.0
inst_0001404,order_000808,user_00262,merchant_0028,3,2026-05-09,2026-05-25,late,16.0
inst_0001405,order_000810,user_00263,merchant_0101,1,2026-02-02,2026-02-19,late,17.0
inst_0001406,order_000810,user_00263,merchant_0101,2,2026-03-04,2026-03-04,paid,0.0
inst_0001407,order_000810,user_00263,merchant_0101,3,2026-04-03,2026-04-03,paid,0.0
inst_0001408,order_000811,user_00264,merchant_0013,1,2026-01-29,2026-01-29,paid,0.0
inst_0001409,order_000811,user_00264,merchant_0013,2,2026-02-28,2026-02-27,paid,0.0
inst_0001410,order_000811,user_00264,merchant_0013,3,2026-03-30,,unpaid,
inst_0001411,order_000812,user_00264,merchant_0024,1,2026-03-13,2026-03-12,paid,0.0
inst_0001412,order_000812,user_00264,merchant_0024,2,2026-04-12,2026-04-12,paid,0.0
inst_0001413,order_000812,user_00264,merchant_0024,3,2026-05-12,2026-05-27,late,15.0
inst_0001414,order_000813,user_00265,merchant_0119,1,2025-11-29,,unpaid,
inst_0001415,order_000813,user_00265,merchant_0119,2,2025-12-29,2025-12-27,paid,0.0
inst_0001416,order_000813,user_00265,merchant_0119,3,2026-01-28,,unpaid,
inst_0001417,order_000816,user_00265,merchant_0005,1,2025-12-16,2025-12-14,paid,0.0
inst_0001418,order_000816,user_00265,merchant_0005,2,2026-01-15,,unpaid,
inst_0001419,order_000816,user_00265,merchant_0005,3,2026-02-14,2026-02-13,paid,0.0
inst_0001420,order_000817,user_00265,merchant_0100,1,2026-01-24,2026-01-22,paid,0.0
inst_0001421,order_000817,user_00265,merchant_0100,2,2026-02-23,,unpaid,
inst_0001422,order_000817,user_00265,merchant_0100,3,2026-03-25,2026-03-29,late,4.0
inst_0001423,order_000819,user_00266,merchant_0063,1,2025-12-29,2025-12-27,paid,0.0
inst_0001424,order_000819,user_00266,merchant_0063,2,2026-01-28,2026-01-27,paid,0.0
inst_0001425,order_000819,user_00266,merchant_0063,3,2026-02-27,,unpaid,
inst_0001426,order_000820,user_00266,merchant_0044,1,2025-12-12,2025-12-10,paid,0.0
inst_0001427,order_000820,user_00266,merchant_0044,2,2026-01-11,2026-01-10,paid,0.0
inst_0001428,order_000820,user_00266,merchant_0044,3,2026-02-10,2026-02-09,paid,0.0
inst_0001429,order_000821,user_00266,merchant_0043,1,2026-01-10,2026-01-08,paid,0.0
inst_0001430,order_000821,user_00266,merchant_0043,2,2026-02-09,2026-02-09,paid,0.0
inst_0001431,order_000821,user_00266,merchant_0043,3,2026-03-11,2026-03-27,late,16.0
inst_0001432,order_000822,user_00267,merchant_0093,1,2025-12-11,2025-12-11,paid,0.0
inst_0001433,order_000822,user_00267,merchant_0093,2,2026-01-10,2026-01-08,paid,0.0
