order_id,user_id,merchant_id,order_date,amount,currency,installments_count_x,status,signup_date,kyc_level,city,account_status,created_at,updated_at,merchant_name,category,city_merchant,merchant_status,created_at_merchant,updated_at_merchant,installments_count_y,paid_installments,late_installments,unpaid_installments,max_late_days,successful_payments,failed_payments,has_dispute,refund_amount
order_000719,user_00232,merchant_0017,2026-02-19,3229,MAD,3,approved,2025-12-10,full,Rabat,active,2025-12-10 11:45:03.427010,2025-12-10 11:45:03.427010,Merchant 17,home,Casablanca,active,2025-11-01 11:46:47.416889,2025-11-01 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000720,user_00233,merchant_0069,2025-12-19,3548,MAD,3,approved,2025-10-23,basic,Casablanca,active,2025-10-23 11:45:03.427010,2025-10-23 11:45:03.427010,Merchant 69,travel,Marrakech,active,2025-09-10 11:46:47.416889,2025-09-10 11:46:47.416889,3.0,1,1,1,25.0,2,1,1,1985.87
order_000721,user_00233,merchant_0009,2025-12-28,1940,MAD,3,rejected,2025-10-23,basic,Casablanca,active,2025-10-23 11:45:03.427010,2025-10-23 11:45:03.427010,Merchant 9,travel,Marrakech,blocked,2025-10-12 11:46:47.416889,2025-10-12 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000722,user_00233,merchant_0036,2025-11-22,2108,MAD,3,rejected,2025-10-23,basic,Casablanca,active,2025-10-23 11:45:03.427010,2025-10-23 11:45:03.427010,Merchant 36,electronics,Casablanca,closed,2025-11-10 11:46:47.416889,2025-11-10 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000723,user_00233,merchant_0066,2025-11-03,1682,MAD,3,approved,2025-10-23,basic,Casablanca,active,2025-10-23 11:45:03.427010,2025-10-23 11:45:03.427010,Merchant 66,fashion,Rabat,active,2025-09-07 11:46:47.416889,2025-09-07 11:46:47.416889,3.0,1,2,0,13.0,3,0,0,0.0
order_000724,user_00234,merchant_0006,2026-02-04,1711,MAD,3,approved,2025-11-10,full,Rabat,active,2025-11-10 11:45:03.427010,2025-11-10 11:45:03.427010,Merchant 6,home,Rabat,active,2025-08-18 11:46:47.416889,2025-08-18 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000725,user_00234,merchant_0029,2025-12-23,778,MAD,3,approved,2025-11-10,full,Rabat,active,2025-11-10 11:45:03.427010,2025-11-10 11:45:03.427010,Merchant 29,electronics,Rabat,active,2025-08-15 11:46:47.416889,2025-08-15 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000726,user_00234,merchant_0070,2025-12-13,1239,MAD,3,approved,2025-11-10,full,Rabat,active,2025-11-10 11:45:03.427010,2025-11-10 11:45:03.427010,Merchant 70,electronics,Marrakech,active,2025-10-21 11:46:47.416889,2025-10-21 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000727,user_00235,merchant_0105,2026-02-20,416,MAD,3,approved,2025-12-13,basic,Rabat,suspended,2025-12-13 11:45:03.427010,2025-12-13 11:45:03.427010,Merchant 105,travel,Rabat,active,2025-10-14 11:46:47.416889,2025-10-14 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000728,user_00235,merchant_0100,2026-03-05,979,MAD,3,approved,2025-12-13,basic,Rabat,suspended,2025-12-13 11:45:03.427010,2025-12-13 11:45:03.427010,Merchant 100,electronics,Marrakech,active,2025-07-22 11:46:47.416889,2025-07-22 11:46:47.416889,3.0,3,0,0,0.0,2,1,0,0.0
order_000729,user_00235,merchant_0042,2026-02-13,2575,MAD,3,rejected,2025-12-13,basic,Rabat,suspended,2025-12-13 11:45:03.427010,2025-12-13 11:45:03.427010,Merchant 42,home,Rabat,active,2025-10-31 11:46:47.416889,2025-10-31 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000730,user_00236,merchant_0056,2025-12-27,2091,MAD,3,rejected,2025-11-10,basic,Marrakech,active,2025-11-10 11:45:03.427010,2025-11-10 11:45:03.427010,Merchant 56,home,Marrakech,active,2025-10-02 11:46:47.416889,2025-10-02 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000731,user_00236,merchant_0034,2025-12-02,1753,MAD,3,approved,2025-11-10,basic,Marrakech,active,2025-11-10 11:45:03.427010,2025-11-10 11:45:03.427010,Merchant 34,travel,Casablanca,active,2025-09-30 11:46:47.416889,2025-09-30 11:46:47.416889,3.0,1,1,1,16.0,2,1,0,0.0
order_000732,user_00236,merchant_0009,2025-12-18,2842,MAD,3,rejected,2025-11-10,basic,Marrakech,active,2025-11-10 11:45:03.427010,2025-11-10 11:45:03.427010,Merchant 9,travel,Marrakech,blocked,2025-10-12 11:46:47.416889,2025-10-12 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000733,user_00236,merchant_0084,2025-12-15,3283,MAD,3,rejected,2025-11-10,basic,Marrakech,active,2025-11-10 11:45:03.427010,2025-11-10 11:45:03.427010,Merchant 84,electronics,Rabat,active,2025-11-05 11:46:47.416889,2025-11-05 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000734,user_00236,merchant_0011,2025-11-15,1118,MAD,3,approved,2025-11-10,basic,Marrakech,active,2025-11-10 11:45:03.427010,2025-11-10 11:45:03.427010,Merchant 11,home,Casablanca,active,2025-08-14 11:46:47.416889,2025-08-14 11:46:47.416889,3.0,2,1,0,5.0,3,0,0,0.0
order_000735,user_00237,merchant_0012,2025-12-05,3998,MAD,3,approved,2025-10-30,full,Casablanca,active,2025-10-30 11:45:03.427010,2025-10-30 11:45:03.427010,Merchant 12,electronics,Casablanca,active,2025-10-16 11:46:47.416889,2025-10-16 11:46:47.416889,3.0,3,0,0,0.0,2,1,0,0.0
order_000736,user_00237,merchant_0018,2026-01-01,1230,MAD,3,rejected,2025-10-30,full,Casablanca,active,2025-10-30 11:45:03.427010,2025-10-30 11:45:03.427010,Merchant 18,fashion,Casablanca,blocked,2025-08-20 11:46:47.416889,2025-08-20 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000737,user_00237,merchant_0069,2025-12-23,1208,MAD,3,approved,2025-10-30,full,Casablanca,active,2025-10-30 11:45:03.427010,2025-10-30 11:45:03.427010,Merchant 69,travel,Marrakech,active,2025-09-10 11:46:47.416889,2025-09-10 11:46:47.416889,3.0,2,0,1,0.0,2,0,0,0.0
order_000738,user_00237,merchant_0085,2025-12-03,3382,MAD,3,approved,2025-10-30,full,Casablanca,active,2025-10-30 11:45:03.427010,2025-10-30 11:45:03.427010,Merchant 85,fashion,Marrakech,active,2025-10-26 11:46:47.416889,2025-10-26 11:46:47.416889,3.0,2,1,0,12.0,3,0,0,0.0
order_000739,user_00237,merchant_0060,2025-11-27,3005,MAD,3,rejected,2025-10-30,full,Casablanca,active,2025-10-30 11:45:03.427010,2025-10-30 11:45:03.427010,Merchant 60,fashion,Rabat,closed,2025-07-27 11:46:47.416889,2025-07-27 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000740,user_00238,merchant_0100,2025-12-17,3419,MAD,3,rejected,2025-11-05,full,Casablanca,suspended,2025-11-05 11:45:03.427010,2025-11-05 11:45:03.427010,Merchant 100,electronics,Marrakech,active,2025-07-22 11:46:47.416889,2025-07-22 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000741,user_00238,merchant_0019,2026-01-06,1413,MAD,3,approved,2025-11-05,full,Casablanca,suspended,2025-11-05 11:45:03.427010,2025-11-05 11:45:03.427010,Merchant 19,home,Casablanca,active,2025-08-24 11:46:47.416889,2025-08-24 11:46:47.416889,3.0,2,1,0,7.0,3,0,0,0.0
order_000742,user_00238,merchant_0057,2026-01-27,3330,MAD,3,rejected,2025-11-05,full,Casablanca,suspended,2025-11-05 11:45:03.427010,2025-11-05 11:45:03.427010,Merchant 57,travel,Casablanca,active,2025-08-06 11:46:47.416889,2025-08-06 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000743,user_00239,merchant_0104,2025-12-14,2014,MAD,3,approved,2025-10-26,full,Casablanca,active,2025-10-26 11:45:03.427010,2025-10-26 11:45:03.427010,Merchant 104,electronics,Marrakech,active,2025-08-28 11:46:47.416889,2025-08-28 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000744,user_00239,merchant_0034,2025-11-01,3065,MAD,3,rejected,2025-10-26,full,Casablanca,active,2025-10-26 11:45:03.427010,2025-10-26 11:45:03.427010,Merchant 34,travel,Casablanca,active,2025-09-30 11:46:47.416889,2025-09-30 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000745,user_00239,merchant_0041,2026-01-23,1974,MAD,3,approved,2025-10-26,full,Casablanca,active,2025-10-26 11:45:03.427010,2025-10-26 11:45:03.427010,Merchant 41,electronics,Casablanca,active,2025-08-16 11:46:47.416889,2025-08-16 11:46:47.416889,3.0,1,1,1,17.0,2,0,0,0.0
order_000746,user_00240,merchant_0059,2025-11-19,1959,MAD,3,approved,2025-10-26,full,Rabat,active,2025-10-26 11:45:03.427010,2025-10-26 11:45:03.427010,Merchant 59,fashion,Casablanca,active,2025-11-10 11:46:47.416889,2025-11-10 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000747,user_00241,merchant_0108,2025-12-20,3519,MAD,3,approved,2025-11-19,full,Rabat,active,2025-11-19 11:45:03.427010,2025-11-19 11:45:03.427010,Merchant 108,travel,Rabat,active,2025-08-09 11:46:47.416889,2025-08-09 11:46:47.416889,3.0,0,1,2,18.0,1,2,0,0.0
order_000748,user_00242,merchant_0114,2026-02-13,982,MAD,3,approved,2025-11-25,basic,Casablanca,active,2025-11-25 11:45:03.427010,2025-11-25 11:45:03.427010,Merchant 114,travel,Rabat,active,2025-11-01 11:46:47.416889,2025-11-01 11:46:47.416889,3.0,1,2,0,18.0,2,1,0,0.0
order_000749,user_00242,merchant_0050,2026-02-07,892,MAD,3,approved,2025-11-25,basic,Casablanca,active,2025-11-25 11:45:03.427010,2025-11-25 11:45:03.427010,Merchant 50,home,Casablanca,active,2025-09-01 11:46:47.416889,2025-09-01 11:46:47.416889,3.0,1,0,2,0.0,1,1,0,0.0
order_000750,user_00243,merchant_0113,2025-12-01,741,MAD,3,approved,2025-10-09,basic,Marrakech,suspended,2025-10-09 11:45:03.427010,2025-10-09 11:45:03.427010,Merchant 113,travel,Casablanca,active,2025-08-18 11:46:47.416889,2025-08-18 11:46:47.416889,3.0,1,2,0,20.0,3,0,0,0.0
order_000751,user_00243,merchant_0018,2025-10-13,895,MAD,3,rejected,2025-10-09,basic,Marrakech,suspended,2025-10-09 11:45:03.427010,2025-10-09 11:45:03.427010,Merchant 18,fashion,Casablanca,blocked,2025-08-20 11:46:47.416889,2025-08-20 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000752,user_00243,merchant_0094,2025-10-19,2230,MAD,3,rejected,2025-10-09,basic,Marrakech,suspended,2025-10-09 11:45:03.427010,2025-10-09 11:45:03.427010,Merchant 94,home,Casablanca,active,2025-09-30 11:46:47.416889,2025-09-30 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000753,user_00243,merchant_0047,2025-12-06,3105,MAD,3,rejected,2025-10-09,basic,Marrakech,suspended,2025-10-09 11:45:03.427010,2025-10-09 11:45:03.427010,Merchant 47,home,Marrakech,active,2025-10-31 11:46:47.416889,2025-10-31 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000754,user_00243,merchant_0079,2025-10-18,1989,MAD,3,rejected,2025-10-09,basic,Marrakech,suspended,2025-10-09 11:45:03.427010,2025-10-09 11:45:03.427010,Merchant 79,electronics,Casablanca,active,2025-08-07 11:46:47.416889,2025-08-07 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000755,user_00244,merchant_0069,2025-11-19,808,MAD,3,approved,2025-10-06,full,Marrakech,active,2025-10-06 11:45:03.427010,2025-10-06 11:45:03.427010,Merchant 69,travel,Marrakech,active,2025-09-10 11:46:47.416889,2025-09-10 11:46:47.416889,3.0,2,0,1,0.0,0,3,0,0.0
order_000756,user_00244,merchant_0047,2025-10-09,3552,MAD,3,approved,2025-10-06,full,Marrakech,active,2025-10-06 11:45:03.427010,2025-10-06 11:45:03.427010,Merchant 47,home,Marrakech,active,2025-10-31 11:46:47.416889,2025-10-31 11:46:47.416889,3.0,2,1,0,6.0,3,0,0,0.0
order_000757,user_00244,merchant_0051,2025-11-04,2979,MAD,3,approved,2025-10-06,full,Marrakech,active,2025-10-06 11:45:03.427010,2025-10-06 11:45:03.427010,Merchant 51,home,Rabat,active,2025-09-30 11:46:47.416889,2025-09-30 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000758,user_00245,merchant_0038,2025-10-02,3508,MAD,3,rejected,2025-09-17,full,Marrakech,active,2025-09-17 11:45:03.427010,2025-09-17 11:45:03.427010,Merchant 38,travel,Marrakech,closed,2025-08-17 11:46:47.416889,2025-08-17 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000759,user_00245,merchant_0113,2025-12-04,3426,MAD,3,rejected,2025-09-17,full,Marrakech,active,2025-09-17 11:45:03.427010,2025-09-17 11:45:03.427010,Merchant 113,travel,Casablanca,active,2025-08-18 11:46:47.416889,2025-08-18 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000760,user_00245,merchant_0007,2025-10-22,2143,MAD,3,approved,2025-09-17,full,Marrakech,active,2025-09-17 11:45:03.427010,2025-09-17 11:45:03.427010,Merchant 7,home,Casablanca,active,2025-10-09 11:46:47.416889,2025-10-09 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000761,user_00245,merchant_0090,2025-10-25,3705,MAD,3,approved,2025-09-17,full,Marrakech,active,2025-09-17 11:45:03.427010,2025-09-17 11:45:03.427010,Merchant 90,electronics,Casablanca,active,2025-10-16 11:46:47.416889,2025-10-16 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000762,user_00245,merchant_0023,2025-09-24,3161,MAD,3,approved,2025-09-17,full,Marrakech,active,2025-09-17 11:45:03.427010,2025-09-17 11:45:03.427010,Merchant 23,electronics,Rabat,active,2025-08-01 11:46:47.416889,2025-08-01 11:46:47.416889,3.0,2,1,0,12.0,3,0,0,0.0
order_000763,user_00246,merchant_0040,2026-01-09,2956,MAD,3,approved,2025-11-15,full,Marrakech,active,2025-11-15 11:45:03.427010,2025-11-15 11:45:03.427010,Merchant 40,electronics,Casablanca,active,2025-08-25 11:46:47.416889,2025-08-25 11:46:47.416889,3.0,1,0,2,0.0,1,1,0,0.0
order_000764,user_00246,merchant_0003,2025-12-14,1338,MAD,3,approved,2025-11-15,full,Marrakech,active,2025-11-15 11:45:03.427010,2025-11-15 11:45:03.427010,Merchant 3,travel,Casablanca,active,2025-11-05 11:46:47.416889,2025-11-05 11:46:47.416889,3.0,2,0,1,0.0,2,0,0,0.0
order_000765,user_00246,merchant_0023,2025-11-29,3619,MAD,3,approved,2025-11-15,full,Marrakech,active,2025-11-15 11:45:03.427010,2025-11-15 11:45:03.427010,Merchant 23,electronics,Rabat,active,2025-08-01 11:46:47.416889,2025-08-01 11:46:47.416889,3.0,2,1,0,17.0,3,0,0,0.0
order_000766,user_00247,merchant_0109,2026-01-14,1071,MAD,3,approved,2025-12-02,full,Rabat,active,2025-12-02 11:45:03.427010,2025-12-02 11:45:03.427010,Merchant 109,electronics,Casablanca,active,2025-09-15 11:46:47.416889,2025-09-15 11:46:47.416889,3.0,2,0,1,0.0,2,1,0,0.0
order_000767,user_00248,merchant_0045,2025-12-01,2990,MAD,3,approved,2025-11-06,full,Casablanca,active,2025-11-06 11:45:03.427010,2025-11-06 11:45:03.427010,Merchant 45,travel,Casablanca,active,2025-10-05 11:46:47.416889,2025-10-05 11:46:47.416889,3.0,2,0,1,0.0,2,1,0,0.0
order_000768,user_00248,merchant_0017,2026-01-18,930,MAD,3,approved,2025-11-06,full,Casablanca,active,2025-11-06 11:45:03.427010,2025-11-06 11:45:03.427010,Merchant 17,home,Casablanca,active,2025-11-01 11:46:47.416889,2025-11-01 11:46:47.416889,3.0,2,0,1,0.0,2,0,0,0.0
order_000769,user_00248,merchant_0054,2025-12-29,2763,MAD,3,rejected,2025-11-06,full,Casablanca,active,2025-11-06 11:45:03.427010,2025-11-06 11:45:03.427010,Merchant 54,fashion,Casablanca,closed,2025-08-07 11:46:47.416889,2025-08-07 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000770,user_00249,merchant_0073,2025-11-03,423,MAD,3,rejected,2025-10-16,full,Marrakech,active,2025-10-16 11:45:03.427010,2025-10-16 11:45:03.427010,Merchant 73,fashion,Rabat,blocked,2025-08-11 11:46:47.416889,2025-08-11 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000771,user_00249,merchant_0101,2025-12-18,1244,MAD,3,approved,2025-10-16,full,Marrakech,active,2025-10-16 11:45:03.427010,2025-10-16 11:45:03.427010,Merchant 101,fashion,Rabat,active,2025-08-15 11:46:47.416889,2025-08-15 11:46:47.416889,3.0,1,2,0,14.0,3,0,0,0.0
order_000772,user_00249,merchant_0054,2026-01-01,1961,MAD,3,rejected,2025-10-16,full,Marrakech,active,2025-10-16 11:45:03.427010,2025-10-16 11:45:03.427010,Merchant 54,fashion,Casablanca,closed,2025-08-07 11:46:47.416889,2025-08-07 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000773,user_00250,merchant_0063,2026-01-10,1519,MAD,3,approved,2025-10-18,full,Rabat,active,2025-10-18 11:45:03.427010,2025-10-18 11:45:03.427010,Merchant 63,travel,Marrakech,active,2025-09-04 11:46:47.416889,2025-09-04 11:46:47.416889,3.0,2,1,0,11.0,3,0,0,0.0
order_000774,user_00250,merchant_0084,2025-11-12,2944,MAD,3,approved,2025-10-18,full,Rabat,active,2025-10-18 11:45:03.427010,2025-10-18 11:45:03.427010,Merchant 84,electronics,Rabat,active,2025-11-05 11:46:47.416889,2025-11-05 11:46:47.416889,3.0,3,0,0,0.0,2,1,0,0.0
order_000775,user_00250,merchant_0025,2025-11-11,1668,MAD,3,approved,2025-10-18,full,Rabat,active,2025-10-18 11:45:03.427010,2025-10-18 11:45:03.427010,Merchant 25,home,Casablanca,active,2025-09-28 11:46:47.416889,2025-09-28 11:46:47.416889,3.0,2,0,1,0.0,1,2,0,0.0
order_000776,user_00250,merchant_0086,2025-12-04,2504,MAD,3,approved,2025-10-18,full,Rabat,active,2025-10-18 11:45:03.427010,2025-10-18 11:45:03.427010,Merchant 86,travel,Rabat,active,2025-07-30 11:46:47.416889,2025-07-30 11:46:47.416889,3.0,2,1,0,21.0,3,0,0,0.0
order_000777,user_00251,merchant_0038,2025-11-13,783,MAD,3,rejected,2025-09-24,full,Casablanca,active,2025-09-24 11:45:03.427010,2025-09-24 11:45:03.427010,Merchant 38,travel,Marrakech,closed,2025-08-17 11:46:47.416889,2025-08-17 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000778,user_00251,merchant_0022,2025-12-07,2743,MAD,3,approved,2025-09-24,full,Casablanca,active,2025-09-24 11:45:03.427010,2025-09-24 11:45:03.427010,Merchant 22,fashion,Marrakech,active,2025-10-09 11:46:47.416889,2025-10-09 11:46:47.416889,3.0,2,1,0,6.0,3,0,0,0.0
order_000779,user_00252,merchant_0118,2025-12-02,306,MAD,3,approved,2025-10-22,full,Marrakech,active,2025-10-22 11:45:03.427010,2025-10-22 11:45:03.427010,Merchant 118,travel,Casablanca,active,2025-10-09 11:46:47.416889,2025-10-09 11:46:47.416889,3.0,2,1,0,9.0,3,0,0,0.0
order_000780,user_00252,merchant_0031,2025-10-29,3618,MAD,3,approved,2025-10-22,full,Marrakech,active,2025-10-22 11:45:03.427010,2025-10-22 11:45:03.427010,Merchant 31,home,Marrakech,active,2025-10-07 11:46:47.416889,2025-10-07 11:46:47.416889,3.0,2,1,0,15.0,3,0,0,0.0
order_000781,user_00252,merchant_0047,2025-12-19,3755,MAD,3,approved,2025-10-22,full,Marrakech,active,2025-10-22 11:45:03.427010,2025-10-22 11:45:03.427010,Merchant 47,home,Marrakech,active,2025-10-31 11:46:47.416889,2025-10-31 11:46:47.416889,3.0,1,2,0,20.0,3,0,0,0.0
order_000782,user_00252,merchant_0110,2025-11-04,1121,MAD,3,approved,2025-10-22,full,Marrakech,active,2025-10-22 11:45:03.427010,2025-10-22 11:45:03.427010,Merchant 110,electronics,Rabat,active,2025-11-10 11:46:47.416889,2025-11-10 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000783,user_00253,merchant_0094,2025-11-10,3896,MAD,3,approved,2025-11-08,basic,Marrakech,active,2025-11-08 11:45:03.427010,2025-11-08 11:45:03.427010,Merchant 94,home,Casablanca,active,2025-09-30 11:46:47.416889,2025-09-30 11:46:47.416889,3.0,1,2,0,20.0,3,0,0,0.0
order_000784,user_00253,merchant_0027,2025-11-16,1499,MAD,3,rejected,2025-11-08,basic,Marrakech,active,2025-11-08 11:45:03.427010,2025-11-08 11:45:03.427010,Merchant 27,electronics,Casablanca,active,2025-10-12 11:46:47.416889,2025-10-12 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000785,user_00253,merchant_0006,2025-11-11,1536,MAD,3,approved,2025-11-08,basic,Marrakech,active,2025-11-08 11:45:03.427010,2025-11-08 11:45:03.427010,Merchant 6,home,Rabat,active,2025-08-18 11:46:47.416889,2025-08-18 11:46:47.416889,3.0,2,1,0,19.0,3,0,0,0.0
order_000786,user_00254,merchant_0031,2025-10-23,3230,MAD,3,approved,2025-10-04,full,Rabat,active,2025-10-04 11:45:03.427010,2025-10-04 11:45:03.427010,Merchant 31,home,Marrakech,active,2025-10-07 11:46:47.416889,2025-10-07 11:46:47.416889,3.0,1,2,0,17.0,3,0,0,0.0
order_000787,user_00254,merchant_0089,2025-12-31,2409,MAD,3,approved,2025-10-04,full,Rabat,active,2025-10-04 11:45:03.427010,2025-10-04 11:45:03.427010,Merchant 89,fashion,Rabat,active,2025-10-15 11:46:47.416889,2025-10-15 11:46:47.416889,3.0,1,0,2,0.0,1,0,0,0.0
order_000788,user_00255,merchant_0047,2025-11-24,3211,MAD,3,approved,2025-10-13,full,Casablanca,active,2025-10-13 11:45:03.427010,2025-10-13 11:45:03.427010,Merchant 47,home,Marrakech,active,2025-10-31 11:46:47.416889,2025-10-31 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000789,user_00255,merchant_0095,2025-12-21,3046,MAD,3,approved,2025-10-13,full,Casablanca,active,2025-10-13 11:45:03.427010,2025-10-13 11:45:03.427010,Merchant 95,electronics,Rabat,active,2025-08-19 11:46:47.416889,2025-08-19 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000790,user_00256,merchant_0102,2025-11-27,1797,MAD,3,approved,2025-11-01,full,Rabat,active,2025-11-01 11:45:03.427010,2025-11-01 11:45:03.427010,Merchant 102,electronics,Casablanca,active,2025-09-15 11:46:47.416889,2025-09-15 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000791,user_00256,merchant_0053,2025-11-05,1812,MAD,3,approved,2025-11-01,full,Rabat,active,2025-11-01 11:45:03.427010,2025-11-01 11:45:03.427010,Merchant 53,travel,Marrakech,active,2025-08-24 11:46:47.416889,2025-08-24 11:46:47.416889,3.0,3,0,0,0.0,3,0,1,901.6
order_000792,user_00256,merchant_0092,2025-12-25,2188,MAD,3,rejected,2025-11-01,full,Rabat,active,2025-11-01 11:45:03.427010,2025-11-01 11:45:03.427010,Merchant 92,electronics,Marrakech,closed,2025-07-20 11:46:47.416889,2025-07-20 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000793,user_00256,merchant_0040,2026-01-07,3533,MAD,3,approved,2025-11-01,full,Rabat,active,2025-11-01 11:45:03.427010,2025-11-01 11:45:03.427010,Merchant 40,electronics,Casablanca,active,2025-08-25 11:46:47.416889,2025-08-25 11:46:47.416889,3.0,1,2,0,25.0,3,0,0,0.0
order_000794,user_00256,merchant_0065,2025-12-21,965,MAD,3,approved,2025-11-01,full,Rabat,active,2025-11-01 11:45:03.427010,2025-11-01 11:45:03.427010,Merchant 65,fashion,Rabat,active,2025-10-03 11:46:47.416889,2025-10-03 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000795,user_00257,merchant_0082,2025-12-12,1483,MAD,3,approved,2025-11-14,full,Rabat,active,2025-11-14 11:45:03.427010,2025-11-14 11:45:03.427010,Merchant 82,electronics,Rabat,active,2025-07-23 11:46:47.416889,2025-07-23 11:46:47.416889,3.0,2,1,0,12.0,3,0,0,0.0
order_000796,user_00258,merchant_0100,2025-11-11,3603,MAD,3,approved,2025-10-17,full,Rabat,active,2025-10-17 11:45:03.427010,2025-10-17 11:45:03.427010,Merchant 100,electronics,Marrakech,active,2025-07-22 11:46:47.416889,2025-07-22 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000797,user_00258,merchant_0065,2025-12-02,394,MAD,3,approved,2025-10-17,full,Rabat,active,2025-10-17 11:45:03.427010,2025-10-17 11:45:03.427010,Merchant 65,fashion,Rabat,active,2025-10-03 11:46:47.416889,2025-10-03 11:46:47.416889,3.0,1,2,0,13.0,2,1,0,0.0
order_000798,user_00258,merchant_0037,2026-01-11,2373,MAD,3,rejected,2025-10-17,full,Rabat,active,2025-10-17 11:45:03.427010,2025-10-17 11:45:03.427010,Merchant 37,travel,Marrakech,closed,2025-07-20 11:46:47.416889,2025-07-20 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000799,user_00258,merchant_0020,2025-10-19,3564,MAD,3,approved,2025-10-17,full,Rabat,active,2025-10-17 11:45:03.427010,2025-10-17 11:45:03.427010,Merchant 20,electronics,Casablanca,active,2025-09-23 11:46:47.416889,2025-09-23 11:46:47.416889,3.0,3,0,0,0.0,2,1,0,0.0
